0.46713333333333334,"[[1, [1.505154538341158, 1.9016823161189358, 4.963526995305164], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [2, [9.547476525821596, 11.031308685446009, 22.14121674491393], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [3, [24.050127151799686, 21.50348200312989, 14.72251564945227], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [4, [4.782218309859155, 2.24308489827856, 3.8631553208137714], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [5, [33.249041471048514, 40.53608176838811, 80.51355633802817], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [6, [11.81880868544601, 14.654166666666667, 36.36957159624413], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [7, [46.40493935837246, 24.945549687010956, 13.434379890453835], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [8, [5.546439749608764, 2.2820226917057904, 1.9548219874804382], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [9, [3.850704225352113, 5.437803208137715, 18.196752738654148], [15.615521918402777, 13.815756293402778, 21.76161892361111], 16.37508029513889], [1, [1.5164417057902972, 1.9156201095461658, 4.983010563380281], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [2, [9.584419014084506, 11.055594679186228, 22.157991001564945], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [3, [24.060015649452268, 21.527689749608765, 14.714700704225352], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [4, [4.79762323943662, 2.261482785602504, 3.8857100938967135], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [5, [33.277836463223785, 40.55408841940532, 80.541627543036], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [6, [11.824794600938967, 14.662705399061032, 36.381064162754306], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [7, [46.47512715179969, 25.013732394366198, 13.493554381846636], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [8, [5.566050469483568, 2.301428012519562, 1.9686326291079812], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [9, [3.8652093114241, 5.442723004694836, 18.208978873239438], [15.639120008680555, 13.837942708333333, 21.781137152777777], 16.396290147569445], [1, [1.5468016431924883, 1.9295872456964007, 5.008685446009389], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [2, [9.645921361502348, 11.080115414710486, 22.218896713615024], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [3, [24.117625195618153, 21.53267801251956, 14.760250391236307], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [4, [4.835778560250391, 2.2731709702660408, 3.9247456964006258], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [5, [33.337265258215965, 40.55542840375587, 80.58952464788733], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [6, [11.88191510172144, 14.67887323943662, 36.42617370892019], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [7, [46.584643974960876, 25.043006651017215, 13.566383020344288], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [8, [5.598405712050078, 2.310719874804382, 1.9997163536776212], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [9, [3.9323552425665103, 5.47002151799687, 18.289113849765258], [15.696040581597222, 13.85332248263889, 21.830879991319446], 16.426740451388888], [1, [1.540884194053208, 1.941510172143975, 5.019923708920188], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [2, [9.610553599374022, 11.105780516431924, 22.184790688575898], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [3, [24.11244131455399, 21.545657276995303, 14.745481220657277], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [4, [4.805017605633803, 2.2771909233176837, 3.9303403755868547], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [5, [33.30378521126761, 40.594053208137716, 80.58214984350548], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [6, [11.847544992175274, 14.688585680751174, 36.39746674491393], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [7, [46.552249608763695, 25.0987382629108, 13.538957355242566], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [8, [5.578002738654147, 2.3136150234741786, 2.0039025821596246], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [9, [3.9168329420970265, 5.4848689358372456, 18.26904342723005], [15.67236328125, 13.872886284722222, 21.81850802951389], 16.43181640625], [1, [1.540669014084507, 1.9407276995305165, 5.017595852895148], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [2, [9.619258607198748, 11.110387323943662, 22.196048513302035], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [3, [24.1058196400626, 21.537529342723005, 14.760005868544601], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [4, [4.7979949139280125, 2.2707453051643194, 3.9239632237871676], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [5, [33.344336854460096, 40.617165492957746, 80.61511150234742], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [6, [11.884595070422534, 14.685269953051643, 36.41305751173709], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [7, [46.519542253521124, 25.071752738654148, 13.505242566510173], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [8, [5.562695618153365, 2.3079910015649454, 1.9988849765258216], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [9, [3.926222613458529, 5.478863458528951, 18.2774941314554], [15.676168619791667, 13.869647352430556, 21.822481553819443], 16.431893446180556], [1, [1.5593896713615023, 1.9679284037558686, 5.049383802816902], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [2, [9.743613067292644, 11.192576291079812, 22.33256064162754], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [3, [24.17130281690141, 21.594415101721438, 14.793163145539905], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [4, [4.812989045383412, 2.2934663536776214, 3.9655614241001564], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [5, [33.48550469483568, 40.733988654147105, 80.78426251956182], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [6, [11.941275430359937, 14.714182316118936, 36.467341549295774], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [7, [46.61439749608763, 25.13733372456964, 13.56879890453834], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [8, [5.556298904538341, 2.3272496087636934, 2.0261639280125197], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [9, [3.9530223004694838, 5.503120109546166, 18.335005868544602], [15.735920138888888, 13.918976779513889, 21.89080729166667], 16.488366970486112], [1, [1.5967625195618154, 1.9826193270735524, 5.092067683881064], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [2, [9.839260563380282, 11.21050469483568, 22.403628716744915], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [3, [24.256797730829422, 21.628521126760564, 14.863067292644757], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [4, [4.840111502347418, 2.3044600938967137, 4.013947574334899], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [5, [33.67859937402191, 40.77990023474178, 80.99145148669797], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [6, [12.122760172143975, 14.767674100156494, 36.63691314553991], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [7, [46.729000391236305, 25.16709702660407, 13.65310054773083], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [8, [5.589201877934272, 2.330653364632238, 2.057511737089202], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [9, [4.0449823943661976, 5.544062989045384, 18.420618153364632], [15.831498480902777, 13.946927083333334, 21.980736762152777], 16.54266384548611], [1, [1.5713419405320814, 1.9624119718309858, 5.072026604068857], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [2, [9.711365414710485, 11.183118153364632, 22.319767214397498], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [3, [24.20551643192488, 21.610446009389673, 14.835299295774648], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [4, [4.804577464788732, 2.283910406885759, 3.9954616588419407], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [5, [33.4389769170579, 40.73082942097027, 80.77651604068858], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [6, [11.960142801251957, 14.737304381846636, 36.469591158059465], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [7, [46.7485230829421, 25.17610524256651, 13.581318466353677], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [8, [5.5381651017214395, 2.3168035993740217, 2.0357589984350546], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [9, [3.96858372456964, 5.521449530516432, 18.38428208137715], [15.748359375, 13.925537109375, 21.907327473958333], 16.49802517361111], [1, [1.5604655712050077, 1.953755868544601, 5.061785993740219], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [2, [9.703638497652582, 11.172740610328638, 22.30536971830986], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [3, [24.198327464788733, 21.612861893583723, 14.82345461658842], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [4, [4.778237480438185, 2.2608372456964005, 3.972368935837246], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [5, [33.39004303599374, 40.700361893583725, 80.74845461658842], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [6, [11.933039906103286, 14.712294600938968, 36.441001564945225], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [7, [46.71908255086072, 25.13766627543036, 13.52516627543036], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [8, [5.516109154929578, 2.294346635367762, 2.0152973395931144], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [9, [3.9338908450704224, 5.488996478873239, 18.334252738654147], [15.72466037326389, 13.904650607638889, 21.880399305555557], 16.475006510416666], [1, [1.5980927230046948, 1.990287558685446, 5.125987871674491], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [2, [9.794845461658841, 11.25735524256651, 22.366060250391236], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [3, [24.271361502347418, 21.661883802816902, 14.889045383411581], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [4, [4.7871381064162755, 2.293075117370892, 4.038282472613458], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [5, [33.54613654147105, 40.77519561815336, 80.91606025039124], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [6, [12.01996283255086, 14.738830203442879, 36.53214984350548], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [7, [46.85169209702661, 25.229186228482003, 13.636629499217527], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [8, [5.531025039123631, 2.3319542253521126, 2.063585680751174], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [9, [3.9959213615023472, 5.542781690140845, 18.439143192488263], [15.798253038194444, 13.958693576388889, 21.966948784722224], 16.542137586805556], [1, [1.6071009389671362, 2.0007433489827857, 5.1528560250391235], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [2, [9.92964593114241, 11.28827269170579, 22.496879890453833], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [3, [24.360465571205008, 21.68246283255086, 14.945833333333333], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [4, [4.802142018779342, 2.3031201095461658, 4.098933881064163], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [5, [33.849295774647885, 40.89893388106416, 81.20716940532081], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [6, [12.195001956181533, 14.767057902973395, 36.65400039123631], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [7, [47.02069640062598, 25.25513497652582, 13.709986306729265], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [8, [5.544610719874805, 2.3145050860719873, 2.0877347417840375], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [9, [4.056240219092332, 5.545549687010954, 18.520823552425664], [15.905680338541666, 13.984729817708333, 22.063067491319444], 16.59796657986111], [1, [1.5859937402190922, 1.9980046948356807, 5.1433587636932705], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [2, [9.8, 11.257003129890453, 22.369395539906105], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [3, [24.292233959311424, 21.641001564945228, 14.877063771517998], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [4, [4.737157668231612, 2.2930555555555556, 4.085935054773083], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [5, [33.60200508607199, 40.86988458528951, 81.02549882629108], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [6, [12.043759780907669, 14.718720657276995, 36.481279342723006], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [7, [47.02973395931142, 25.32211463223787, 13.668789123630672], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [8, [5.492488262910798, 2.3007042253521126, 2.077278951486698], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [9, [3.9967820813771517, 5.591451486697966, 18.489759389671363], [15.818930121527778, 13.977657335069445, 21.990347222222223], 16.561954210069445], [1, [1.5617566510172145, 1.9778071205007826, 5.107599765258216], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [2, [9.765600547730829, 11.240013693270736, 22.334419014084506], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [3, [24.276682316118936, 21.629039514866978, 14.86189358372457], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [4, [4.719072769953051, 2.271752738654147, 4.0711756651017215], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [5, [33.50839201877934, 40.82504890453834, 80.97154733959312], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [6, [11.974735915492957, 14.657394366197183, 36.42638888888889], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [7, [47.00692488262911, 25.265346244131454, 13.596742957746478], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [8, [5.4597906885759, 2.266510172143975, 2.0443661971830984], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [9, [3.9335485133020343, 5.549980438184663, 18.439837636932708], [15.776920572916667, 13.943234592013889, 21.949755859375], 16.524858940972223], [1, [1.608528951486698, 2.0101721439749607, 5.168016431924882], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [2, [9.893955399061033, 11.316109154929578, 22.445627934272302], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [3, [24.359311424100156, 21.696664710485134, 14.912881455399061], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [4, [4.716832942097026, 2.2887030516431923, 4.12510758998435], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [5, [33.660152582159625, 40.933480046948354, 81.14943270735525], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [6, [12.09286971830986, 14.735318857589984, 36.51177621283255], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [7, [47.18275625978091, 25.35601525821596, 13.732844287949922], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [8, [5.4664221439749605, 2.2963028169014086, 2.0928012519561814], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332], [9, [3.984379890453834, 5.614759389671361, 18.580320813771518], [15.860766059027778, 14.005821397569445, 22.045614149305557], 16.600266927083332]]"
